"TYPE_DOMAINE";"SOUS_TYPE";"NOM";"URL";"LATTI";"LONGI";"JAUGE";"COMMUNE";"CP";"GCD";"ORGANISME";"Public"
"Theatre";"Théâtre";"Théâtre de Rungis";"";48.74880425;2.35032571;407;"Rungis";"94150";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre de l Ouest de la Plaine de France Silvia Monfort";"";48.99906851;2.35906198;460;"Piscop";"95350";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith de Dijon";"";47.35466066;5.05818706;;"Dijon";"21000";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith de Toulouse Métropole";"";43.59827701;1.40776389;;"Toulouse";"31000";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith de Saint-Etienne";"";45.438609;4.415664;;"Saint-Etienne";"42100";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith de Nancy";"";48.713191;6.170983;;"Maxéville";"54320";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith Oméga de Toulon";"";43.12997012;5.92646674;;"Toulon";"83100";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire des Coëvrons";"";48.14863217;-0.41324038;;"Evron";"53600";"3 - Petites villes";"";""
"Theatre";"Musique.Danse.Théâtre";"Conservatoire de la Provence Verte - EIMAD";"";43.40518162;6.06517908;;"Brignoles";"83170";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"La Grainerie";"";43.62287;1.48641;;"Balma";"31130";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"La Licorne";"";43.549219;6.981222;;"Cannes";"06150";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"CREA";"";47.791027;7.338456;;"Kingersheim";"68260";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Scène 55";"";43.5847;6.998114;;"Mougins";"06250";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Très Tôt Théâtre";"";47.99484;-4.0979;;"Quimper";"29000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"La Poudrerie";"";48.93783;2.5317;;"Sevran";"93270";"1 - Grands centres urbains";"";""
"Theatre";"Marionnette";"Le Mouffetard - Théâtre des arts de la marionnette";"";48.842211;2.349834;;"Paris";"75005";"1 - Grands centres urbains";"";""
"Theatre";"Marionnette";"Le Sablier";"";49.285276;-0.104758;;"Ifs";"14123";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"L Alambik!";"";47.969682;0.207528;230;"Le_Mans";"72100";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Péniche Excelsior";"";47.97605;0.157438;99;"Allonnes";"72700";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"Orchestre national de Lyon";"";45.76169;4.85256;;"Lyon";"69003";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Orchestre symphonique de Bretagne";"";48.114737;-1.675455;;"Rennes";"35000";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Orchestre national de Montpellier";"";43.608525;3.879638;;"Montpellier";"34000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Lucernaire";"";48.844242;2.330403;272;"Paris";"75006";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre le Ranelagh";"";48.854572;2.277741;300;"Paris";"75016";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Comédie des Champs-Elysées";"";48.865672;2.303279;2002;"Paris";"75008";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Station théâtre";"";48.218093;-1.755093;10145;"La_Mézière";"35520";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Créa";"";49.04709;-0.593271;280;"Le_Mesnil-au-Grain";"14260";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Théâtre";"Balise / Auditorium";"";46.71951;-1.955183;1600;"Saint-Hilaire-de-Riez";"85270";"3 - Petites villes";"";""
"Theatre";"Arts de la rue";"L usine";"";43.59025132;1.30808621;;"Tournefeuille";"31170";"1 - Grands centres urbains";"";""
"Theatre";"Arts de la rue";"Atelier 231";"";49.41846516;1.09829761;;"Sotteville-lès-Rouen";"76300";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Centre International de Recherche Musicale - Cirm";"";43.70223428;7.26682913;;"Nice";"06100";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Athenor";"";47.27591036;-2.21586188;;"Saint-Nazaire";"44600";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"Groupe de Musique Experimentale D albi - Gmea";"";43.92936163;2.14573376;;"Albi";"81000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Théâtre de la Mascara";"";48.96675438;3.32449421;110;"Bézu-le-Guéry";"02310";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Compagnie Juin 88 / Théâtre dans les Vignes";"";43.13143348;2.30657148;134;"Caunette-sur-Lauquet";"11250";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Théâtre";"Théâtre des Ateliers";"";43.52772196;5.4549046;90;"Aix-en-Provence";"13080";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Richard Martin / Théâtre Toursky international";"";43.31551037;5.3779697;1742;"Marseille";"13200";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Foz";"";49.16923427;-0.35664628;150;"Caen";"14000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre en Action";"";45.67813689;-0.0327423;50;"Asnières-sur-Nouère";"16290";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Compagnie Melkior Théâtre / La Gare Mondiale";"";46.096913;5.818834;50;"Bergerac";"24100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Compagnie Théâtre Alibi / Fabrique de Théâtre";"";42.70350706;9.45220996;96;"Bastia";"20600";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Grenier Théâtre / Production Grenier Théâtre";"";43.63141854;1.47279794;99;"Toulouse";"31000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Joli Collectif / Théâtre de Poche-Théâtre de Poche";"";48.29507507;-1.80379027;103;"Hédé-Bazouges";"35630";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Wish Association-Compagnie Apart  / Théâtre de l Aparté";"";47.79532791;1.06337571;45;"Areines";"41100";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Compagnie Travelling Théâtre / Théâtre Le Verso";"";45.437587;4.405561;49;"Saint-Etienne";"42100";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Les Fous de Bassan ! / Théâtre Le Puits Manu";"";47.78086285;1.62028911;173;"Beaugency";"45190";"3 - Petites villes";"";""
"Theatre";"Théâtre";"Théâtre de l Escabeau";"";47.65524519;2.71938297;270;"Breteau";"45250";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Théâtre";"Compagnie Patrick Cosnet - La Chaise Rouge / Petit théâtre de Pouancé";"";47.74057093;-1.17781316;400;"Armaillé";"49420";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Théâtre";"Compagnie Drôle d Equipage / Théâtre de Givors";"";45.58154184;4.77369216;180;"Givors";"69700";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Compagnie du théâtre de l Enfumeraie / Théâtre de Chaoué";"";47.97144197;0.16567698;90;"Allonnes";"72700";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Théâtre de l Atalante";"";48.88342957;2.3427285;60;"Paris";"75009";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"International Visual Théâtre";"";48.88147879;2.3332394;184;"Paris";"75009";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Collectif 12 / Friche A. Malraux";"";48.99374178;1.69828882;200;"Boinvilliers";"78200";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Compagnie L Amin Théâtre / Théâtre à Grigny";"";48.64662483;2.37513596;94;"Grigny";"91350";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Studio Théâtre de Stains";"";48.95749807;2.3817001;93;"Stains";"93240";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.55770491;3.60394967;;"Laon";"02000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.09250726;6.23751672;;"Digne-les-Bains";"04000";"3 - Petites villes";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.72500224;7.27212563;;"Nice";"06100";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.11183344;1.60916472;;"Pamiers";"09100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.90487862;6.35636726;;"Pontarlier";"25300";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.56009434;4.75013515;;"Montélimar";"26200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.93721618;4.90153875;;"Valence";"26000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.16249233;1.32801994;;"Gaillon";"27600";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.99802607;-4.10080637;;"Quimper";"29000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.126752;4.07491989;;"Alès";"30100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.80687811;4.64342569;;"Beaucaire";"30300";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.619576;-1.06208;;"Gujan-Mestras";"33470";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.40964578;3.68877627;;"Sète";"34200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.39336324;0.69704937;;"Tours";"37000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.72298498;-1.37576777;;"Châteaubriant";"44110";"3 - Petites villes";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.29136634;-2.39460529;;"La_Baule-Escoublac";"44500";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.2074184;-1.53236652;;"Nantes";"44300";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.21164;-1.615025;;"Saint-Herblain";"44800";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.90275108;1.90793338;;"Orléans";"45100";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.45516667;1.43730817;;"Cahors";"46000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.82619236;-1.55497416;;"Granville";"50400";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.95559851;4.37049897;;"Châlons-en-Champagne";"51000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.1137839;5.13866593;;"Chaumont";"52000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.82832241;-0.6978045;;"Château-Gontier-sur-Mayenne";"53200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.0822795;-2.9681242;;"Pontivy";"56300";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.73236886;7.05770177;;"Sarrebourg";"57400";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";50.64205922;3.06176115;;"Lille";"59260";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";50.28351535;3.97561367;;"Maubeuge";"59600";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.43122708;0.08340675;;"Alençon";"61000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.74719146;-0.0255831;;"Argentan";"61200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";50.9492035;1.84846091;;"Calais";"62100";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";50.42901231;2.82596324;;"Lens";"62300";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.74205221;3.19890558;;"Cournon-d_Auvergne";"63800";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.29659485;-0.35646267;;"Pau";"64000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.78647188;4.92531043;;"Vaulx-en-Velin";"69120";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.77941841;4.84644857;;"Chalon-sur-Saône";"71100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.30727961;4.83399855;;"Mâcon";"71000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.00841217;0.19597158;;"Le_Mans";"72000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.83916;-0.338262;;"Sablé-sur-Sarthe";"72300";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.35963462;1.01067577;;"Grand-Couronne";"76530";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.61431025;0.76122035;;"Yvetot";"76190";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.40834427;2.70139591;;"Fontainebleau";"77300";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.89780361;2.15301272;;"Chatou";"78400";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.98381112;1.71637872;;"Mantes-la-Jolie";"78200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.80310348;2.12250322;;"Versailles";"78000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.8412392;-0.48820674;;"Bressuire";"79300";"5 - Bourgs ruraux";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";50.10539999;1.83011686;;"Abbeville";"80100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.89185915;2.29069254;;"Amiens";"80000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.24820233;6.53260469;;"Cogolin";"83310";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.13613613;4.80669338;;"Orange";"84100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.84592868;-1.88601426;;"Challans";"85300";"3 - Petites villes";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.49706501;-1.7756189;;"Les_Sables-d_Olonne";"85100";"3 - Petites villes";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.81233128;0.53390266;;"Châtellerault";"86100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.58633424;0.34340846;;"Poitiers";"86000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.836544;1.308624;;"Panazol";"87350";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.79610606;3.58101138;;"Auxerre";"89290";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.85430756;3.96889519;;"Tonnerre";"89700";"5 - Bourgs ruraux";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.63780279;6.84856521;;"Belfort";"90000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.70404931;2.46431636;;"Montgeron";"91230";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.63729874;2.31049513;;"Saint-Michel-sur-Orge";"91240";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.80391605;2.29122783;;"Châtillon";"92320";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.89919919;2.25776039;;"Courbevoie";"92400";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.82660108;2.22134335;;"Sèvres";"92310";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.9392413;2.45305675;;"Le_Blanc-Mesnil";"93150";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.882672;2.418933;;"Les_Lilas";"93260";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.89409811;2.45631362;;"Noisy-le-Sec";"93130";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.74707875;2.48016463;;"Limeil-Brévannes";"94450";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.98317858;2.2310042;;"Franconville";"95130";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Pôle D enseignement Supérieur Musique Danse Pesmd Bordeaux Aquitaine";"";44.855968;-0.576482;;"Bordeaux";"33300";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Opéra Bastille";"";48.85222036;2.37041801;;"Paris";"75012";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Opéra National du Rhin";"";48.58560203;7.75235157;;"Strasbourg";"67200";"1 - Grands centres urbains";"";""
"Theatre";"Cirque";"Carré Magique Pôle National des Arts du Cirque En Bretagne";"";48.73164164;-3.45442522;;"Lannion";"22300";"3 - Petites villes";"";""
"Theatre";"Cirque";"Circa Pôle National des Arts du Cirque";"";43.65136584;0.59370893;;"Auch";"32000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Cirque";"Cirque–théâtre D elbeuf Pôle National Cirque Normandie";"";49.290709;1.01103862;;"Elbeuf";"76500";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Privas";"";44.73219995;4.59624613;809;"Ajoux";"07000";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de la Maison du Peuple";"";44.09759982;3.08144816;500;"Comprégnac";"12100";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre du Champ Exquis";"";49.22759404;-0.30339671;128;"Blainville-sur-Orne";"14550";"4 - Ceintures urbaines";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Caen";"";49.18036894;-0.36210368;1079;"Caen";"14000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de la Coupe d or";"";45.93786721;-0.9608923;424;"Rochefort";"17300";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Odyssée";"";45.18470479;0.71693593;1037;"Périgueux";"24000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de l Arsenal";"";49.27180416;1.21854165;520;"Le_Vaudreuil";"27100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Nîmes-L Odéon";"";43.83935268;4.3652291;240;"Nîmes";"30900";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Carré-Colonnes";"";44.89415163;-0.71488509;750;"Salaunes";"33160";"5 - Bourgs ruraux";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre la Vignette";"";43.63235586;3.87160228;228;"Montpellier";"34090";"1 - Grands centres urbains";"";""
