CP,NOM,NB_BIBLIO,NB_MONUMENT_BAT,NB_CINEMA,NB_MUSEE,NB_ARCHIVES,Cluster,Cluster_renommés
79600,SAINT-LOUP-LAMAIRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
79600,AVAILLES-THOUARSAIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
79700,MAULEON,1,1,1,0,0,1,Beaucoup de cinémas
79700,SAINT-AMAND-SUR-SEVRE,1,1,1,0,0,1,Beaucoup de cinémas
79700,SAINT-PIERRE-DES-ECHAUBROGNES,1,1,1,0,0,1,Beaucoup de cinémas
79800,AVON,1,1,0,1,0,6,Musée
79800,BOUGON,1,1,0,1,0,6,Musée
79800,SALLES,1,1,0,1,0,6,Musée
79800,SOUDAN,1,1,0,1,0,6,Musée
79800,EXOUDUN,1,1,0,1,0,6,Musée
79800,PAMPROUX,1,1,0,1,0,6,Musée
79800,SOUVIGNE,1,1,0,1,0,6,Musée
79800,SAINTE-EANNE,1,1,0,1,0,6,Musée
80000,AMIENS,1,1,1,1,1,5,Beaucoup d'archives
80100,ABBEVILLE,0,1,1,1,1,5,Beaucoup d'archives
80110,DEMUIN,1,1,1,0,0,1,Beaucoup de cinémas
80110,BRACHES,1,1,1,0,0,1,Beaucoup de cinémas
80110,HANGARD,1,1,1,0,0,1,Beaucoup de cinémas
80110,MOREUIL,1,1,1,0,0,1,Beaucoup de cinémas
80110,MORISEL,1,1,1,0,0,1,Beaucoup de cinémas
80110,THENNES,1,1,1,0,0,1,Beaucoup de cinémas
80110,AUBERCOURT,1,1,1,0,0,1,Beaucoup de cinémas
80110,AUBVILLERS,1,1,1,0,0,1,Beaucoup de cinémas
80110,MAILLY-RAINEVAL,1,1,1,0,0,1,Beaucoup de cinémas
80110,DOMART-SUR-LA-LUCE,1,1,1,0,0,1,Beaucoup de cinémas
80110,FRESNOY-EN-CHAUSSEE,1,1,1,0,0,1,Beaucoup de cinémas
80110,SAUVILLERS-MONGIVAL,1,1,1,0,0,1,Beaucoup de cinémas
80110,VILLERS-AUX-ERABLES,1,1,1,0,0,1,Beaucoup de cinémas
80110,MEZIERES-EN-SANTERRE,1,1,1,0,0,1,Beaucoup de cinémas
80110,BEAUCOURT-EN-SANTERRE,1,1,1,0,0,1,Beaucoup de cinémas
80110,BERTEAUCOURT-LES-THENNES,1,1,1,0,0,1,Beaucoup de cinémas
80115,QUERRIEU,0,1,0,0,0,4,Peu de bibliothèques
80115,PONT-NOYELLES,0,1,0,0,0,4,Peu de bibliothèques
80120,RUE,1,1,1,0,0,1,Beaucoup de cinémas
80120,ARRY,1,1,1,0,0,1,Beaucoup de cinémas
80120,VRON,1,1,1,0,0,1,Beaucoup de cinémas
80120,QUEND,1,1,1,0,0,1,Beaucoup de cinémas
80120,NAMPONT,1,1,1,0,0,1,Beaucoup de cinémas
80120,ARGOULES,1,1,1,0,0,1,Beaucoup de cinémas
80120,DOMINOIS,1,1,1,0,0,1,Beaucoup de cinémas
80120,FAVIERES,1,1,1,0,0,1,Beaucoup de cinémas
80120,VERCOURT,1,1,1,0,0,1,Beaucoup de cinémas
80120,FOREST-MONTIERS,1,1,1,0,0,1,Beaucoup de cinémas
80120,REGNIERE-ECLUSE,1,1,1,0,0,1,Beaucoup de cinémas
80120,FORT-MAHON-PLAGE,1,1,1,0,0,1,Beaucoup de cinémas
80120,BERNAY-EN-PONTHIEU,1,1,1,0,0,1,Beaucoup de cinémas
80120,VILLERS-SUR-AUTHIE,1,1,1,0,0,1,Beaucoup de cinémas
80120,SAINT-QUENTIN-EN-TOURMONT,1,1,1,0,0,1,Beaucoup de cinémas
80122,HEUDICOURT,0,0,0,0,0,3,Peu de monuments
80130,TULLY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80130,ALLENAY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80130,BOURSEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80130,BETHENCOURT-SUR-MER,1,1,0,0,0,0,Seulement monuments et bibliothèques
80130,FRIVILLE-ESCARBOTIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
80131,VAUVILLERS,0,1,0,0,0,4,Peu de bibliothèques
80131,HARBONNIERES,0,1,0,0,0,4,Peu de bibliothèques
80131,FRAMERVILLE-RAINECOURT,0,1,0,0,0,4,Peu de bibliothèques
80132,CAHON,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,CAOURS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,DRUCAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,YONVAL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,CAMBRON,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,MIANNAY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,NEUFMOULIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,BELLANCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,BUIGNY-L ABBE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,GRAND-LAVIERS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,HUCHENNEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,PORT-LE-GRAND,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,MAREUIL-CAUBERT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,NEUILLY-L HOPITAL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,QUESNOY-LE-MONTANT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,BUIGNY-SAINT-MACLOU,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,HAUTVILLERS-OUVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80132,VAUCHELLES-LES-QUESNOY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80134,HANGEST-EN-SANTERRE,0,1,0,0,0,4,Peu de bibliothèques
80135,ONEUX,1,1,0,1,0,6,Musée
80135,COULONVILLERS,1,1,0,1,0,6,Musée
80135,MAISON-ROLAND,1,1,0,1,0,6,Musée
80135,SAINT-RIQUIER,1,1,0,1,0,6,Musée
80135,BUSSUS-BUSSUEL,1,1,0,1,0,6,Musée
80135,YAUCOURT-BUSSUS,1,1,0,1,0,6,Musée
80135,MILLENCOURT-EN-PONTHIEU,1,1,0,1,0,6,Musée
80136,RIVERY,1,0,0,0,0,3,Peu de monuments
80140,HUPPY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,ARGUEL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,VISMES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,WOIREL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,AUMATRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,ETREJUST,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,NESLETTE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,OISEMONT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,RAMBURES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,VILLEROY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,BERMESNIL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,BIENCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,SENARPONT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,EPAUMESNIL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,FRAMICOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,MOUFLIERES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,ANDAINVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,FRESNEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,RAMBURELLES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,CANNESSIERES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,FRETTECUISSE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,SAINT-MAXENT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,CERISY-BULEUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,SAINT-MAULVIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,DOUDELAINVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,MARTAINNEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,FONTAINE-LE-SEC,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,GREBAULT-MESNIL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,NESLE-L HOPITAL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,AVESNES-CHAUSSOY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,FRESNES-TILLOLOY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,NEUVILLE-AU-BOIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,VILLERS-CAMPSART,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,LIGNIERES-EN-VIMEU,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,FORCEVILLE-EN-VIMEU,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,FRESNOY-ANDAINVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,VAUX-MARQUENNEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,FOUCAUCOURT-HORS-NESLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80140,SAINT-LEGER-SUR-BRESLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80150,MACHY,1,1,1,0,0,1,Beaucoup de cinémas
80150,CANCHY,1,1,1,0,0,1,Beaucoup de cinémas
80150,DOMVAST,1,1,1,0,0,1,Beaucoup de cinémas
80150,MACHIEL,1,1,1,0,0,1,Beaucoup de cinémas
80150,YVRENCH,1,1,1,0,0,1,Beaucoup de cinémas
80150,GAPENNES,1,1,1,0,0,1,Beaucoup de cinémas
80150,BOUFFLERS,1,1,1,0,0,1,Beaucoup de cinémas
80150,FROYELLES,1,1,1,0,0,1,Beaucoup de cinémas
80150,GUESCHART,1,1,1,0,0,1,Beaucoup de cinémas
80150,LIGESCOURT,1,1,1,0,0,1,Beaucoup de cinémas
80150,VIRONCHAUX,1,1,1,0,0,1,Beaucoup de cinémas
80150,YVRENCHEUX,1,1,1,0,0,1,Beaucoup de cinémas
80150,AGENVILLERS,1,1,1,0,0,1,Beaucoup de cinémas
80150,LAMOTTE-BULEUX,1,1,1,0,0,1,Beaucoup de cinémas
80150,FOREST-L ABBAYE,1,1,1,0,0,1,Beaucoup de cinémas
80150,MAISON-PONTHIEU,1,1,1,0,0,1,Beaucoup de cinémas
80150,NEUILLY-LE-DIEN,1,1,1,0,0,1,Beaucoup de cinémas
80150,VITZ-SUR-AUTHIE,1,1,1,0,0,1,Beaucoup de cinémas
80150,PONCHES-ESTRUVAL,1,1,1,0,0,1,Beaucoup de cinémas
80150,CRECY-EN-PONTHIEU,1,1,1,0,0,1,Beaucoup de cinémas
80150,ESTREES-LES-CRECY,1,1,1,0,0,1,Beaucoup de cinémas
80150,FONTAINE-SUR-MAYE,1,1,1,0,0,1,Beaucoup de cinémas
80150,BRAILLY-CORNEHOTTE,1,1,1,0,0,1,Beaucoup de cinémas
80150,DOMPIERRE-SUR-AUTHIE,1,1,1,0,0,1,Beaucoup de cinémas
80150,NOYELLES-EN-CHAUSSEE,1,1,1,0,0,1,Beaucoup de cinémas
80160,ROGY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,CONTY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,THOIX,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,BRASSY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,CONTRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,FLEURY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,NAMPTY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,BOSQUEL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,PROUZEL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,BELLEUSE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,LOEUILLY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,MONSURES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,ORESMAUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,SENTELIE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,VELENNES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,ESSERTAUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,FRANSURES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,FOSSEMANANT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,FREMONTIERS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,PLACHY-BUYON,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,FLERS-SUR-NOYE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,SAINT-SAUFLIEU,1,1,0,0,0,0,Seulement monuments et bibliothèques
80160,COURCELLES-SOUS-THOIX,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,CAIX,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,VRELY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,CHILLY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,FOLIES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,MAUCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,WARVILLERS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,MEHARICOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,BAYONVILLERS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,FOUQUESCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,GUILLAUCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,ROUVROY-EN-SANTERRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,WIENCOURT-L EQUIPEE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,BEAUFORT-EN-SANTERRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80170,ROSIERES-EN-SANTERRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,Y,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,FALVY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,HERLY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,NESLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,POTTE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,BIARRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,CURCHY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,ETALON,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,PARGNY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,MORCHAIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,VILLECOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,BILLANCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,EPENANCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,ROUY-LE-GRAND,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,ROUY-LE-PETIT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,CRESSY-OMENCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,MESNIL-SAINT-NICAISE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,BETHENCOURT-SUR-SOMME,1,1,0,0,0,0,Seulement monuments et bibliothèques
80190,LANGUEVOISIN-QUIQUERY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80200,FAY,1,1,1,0,0,1,Beaucoup de cinémas
80200,BRIE,1,1,1,0,0,1,Beaucoup de cinémas
80200,BUSSU,1,1,1,0,0,1,Beaucoup de cinémas
80200,ATHIES,1,1,1,0,0,1,Beaucoup de cinémas
80200,DEVISE,1,1,1,0,0,1,Beaucoup de cinémas
80200,DOINGT,1,1,1,0,0,1,Beaucoup de cinémas
80200,TERTRY,1,1,1,0,0,1,Beaucoup de cinémas
80200,BARLEUX,1,1,1,0,0,1,Beaucoup de cinémas
80200,BIACHES,1,1,1,0,0,1,Beaucoup de cinémas
80200,PERONNE,1,1,1,0,0,1,Beaucoup de cinémas
80200,ALLAINES,1,1,1,0,0,1,Beaucoup de cinémas
80200,CARTIGNY,1,1,1,0,0,1,Beaucoup de cinémas
80200,ENNEMAIN,1,1,1,0,0,1,Beaucoup de cinémas
80200,ETERPIGNY,1,1,1,0,0,1,Beaucoup de cinémas
80200,FLAUCOURT,1,1,1,0,0,1,Beaucoup de cinémas
80200,MOISLAINS,1,1,1,0,0,1,Beaucoup de cinémas
80200,SOYECOURT,1,1,1,0,0,1,Beaucoup de cinémas
80200,CIZANCOURT,1,1,1,0,0,1,Beaucoup de cinémas
80200,FEUILLERES,1,1,1,0,0,1,Beaucoup de cinémas
80200,HERBECOURT,1,1,1,0,0,1,Beaucoup de cinémas
80200,ASSEVILLERS,1,1,1,0,0,1,Beaucoup de cinémas
80200,MARCHELEPOT,1,1,1,0,0,1,Beaucoup de cinémas
80200,ESTREES-MONS,1,1,1,0,0,1,Beaucoup de cinémas
80200,MESNIL-BRUNTEL,1,1,1,0,0,1,Beaucoup de cinémas
80200,MONCHY-LAGACHE,1,1,1,0,0,1,Beaucoup de cinémas
80200,CLERY-SUR-SOMME,1,1,1,0,0,1,Beaucoup de cinémas
80200,BUIRE-COURCELLES,1,1,1,0,0,1,Beaucoup de cinémas
80200,AIZECOURT-LE-HAUT,1,1,1,0,0,1,Beaucoup de cinémas
80200,BERNY-EN-SANTERRE,1,1,1,0,0,1,Beaucoup de cinémas
80200,VILLERS-CARBONNEL,1,1,1,0,0,1,Beaucoup de cinémas
80200,BELLOY-EN-SANTERRE,1,1,1,0,0,1,Beaucoup de cinémas
80200,ESTREES-DENIECOURT,1,1,1,0,0,1,Beaucoup de cinémas
80200,BOUCHAVESNES-BERGEN,1,1,1,0,0,1,Beaucoup de cinémas
80200,SAINT-CHRIST-BRIOST,1,1,1,0,0,1,Beaucoup de cinémas
80210,CHEPY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80210,ERCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80210,FRANLEU,1,1,0,0,0,0,Seulement monuments et bibliothèques
80210,VALINES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80210,AIGNEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80210,OCHANCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80210,TOURS-EN-VIMEU,1,1,0,0,0,0,Seulement monuments et bibliothèques
80210,ACHEUX-EN-VIMEU,1,1,0,0,0,0,Seulement monuments et bibliothèques
80210,FEUQUIERES-EN-VIMEU,1,1,0,0,0,0,Seulement monuments et bibliothèques
80220,GAMACHES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80220,MAISNIERES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80220,FRETTEMEULE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80220,BOUTTENCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80220,TILLOY-FLORIVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80220,BUIGNY-LES-GAMACHES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80220,BOUILLANCOURT-EN-SERY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80220,BOUVAINCOURT-SUR-BRESLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80230,PENDE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80230,BOISMONT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80230,BRUTELLES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80230,LANCHERES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80230,ESTREBOEUF,1,1,0,0,0,0,Seulement monuments et bibliothèques
80230,SAIGNEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80230,VAUDRICOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80230,SAINT-VALERY-SUR-SOMME,1,1,0,0,0,0,Seulement monuments et bibliothèques
80240,NURLU,0,1,0,0,0,4,Peu de bibliothèques
80240,SOREL,0,1,0,0,0,4,Peu de bibliothèques
80240,BERNES,0,1,0,0,0,4,Peu de bibliothèques
80240,ROISEL,0,1,0,0,0,4,Peu de bibliothèques
80240,HANCOURT,0,1,0,0,0,4,Peu de bibliothèques
80240,HERVILLY,0,1,0,0,0,4,Peu de bibliothèques
80240,MARQUAIX,0,1,0,0,0,4,Peu de bibliothèques
80240,POEUILLY,0,1,0,0,0,4,Peu de bibliothèques
80240,LIERAMONT,0,1,0,0,0,4,Peu de bibliothèques
80240,DRIENCOURT,0,1,0,0,0,4,Peu de bibliothèques
80240,HESBECOURT,0,1,0,0,0,4,Peu de bibliothèques
80240,LONGAVESNES,0,1,0,0,0,4,Peu de bibliothèques
80240,VILLERS-FAUCON,0,1,0,0,0,4,Peu de bibliothèques
80240,TINCOURT-BOUCLY,0,1,0,0,0,4,Peu de bibliothèques
80240,AIZECOURT-LE-BAS,0,1,0,0,0,4,Peu de bibliothèques
80240,TEMPLEUX-LA-FOSSE,0,1,0,0,0,4,Peu de bibliothèques
80240,TEMPLEUX-LE-GUERARD,0,1,0,0,0,4,Peu de bibliothèques
80240,GUYENCOURT-SAULCOURT,0,1,0,0,0,4,Peu de bibliothèques
80240,VRAIGNES-EN-VERMANDOIS,0,1,0,0,0,4,Peu de bibliothèques
80250,JUMEL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,THORY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,MALPART,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,ROUVREL,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,SOURDON,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,CHIRMONT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,GRIVESNES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,LOUVRECHY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,FOLLEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,COULLEMELLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,REMIENCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,HALLIVILLERS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,QUIRY-LE-SEC,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,AILLY-SUR-NOYE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,ESCLAINVILLERS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,CHAUSSOY-EPAGNY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,ESTREES-SUR-NOYE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,GUYENCOURT-SUR-NOYE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80250,LAWARDE-MAUGER-L HORTOY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,COISY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,NAOURS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,TALMAS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,MIRVAUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,RUBEMPRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,HERISSART,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,PIERREGOT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,ALLONVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,BEHENCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,BERTANGLES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,FLESSELLES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,CARDONNETTE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,RAINNEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,BAVELINCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,FRECHENCOURT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,POULAINVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,MONTONVILLERS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,SAINT-GRATIEN,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,VILLERS-BOCAGE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,MOLLIENS-AU-BOIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,VAUX-EN-AMIENOIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,MONTIGNY-SUR-L HALLUE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80260,BEAUCOURT-SUR-L HALLUE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,LALEU,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,ALLERY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,TAILLY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,WARLUS,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,METIGNY,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,VERGIES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,AIRAINES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,AVELESGES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,WIRY-AU-MONT,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,BETTENCOURT-RIVIERE,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,HEUCOURT-CROQUOISON,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,BELLOY-SAINT-LEONARD,1,1,0,0,0,0,Seulement monuments et bibliothèques
80270,QUESNOY-SUR-AIRAINES,1,1,0,0,0,0,Seulement monuments et bibliothèques
80290,MARLERS,1,1,1,0,0,1,Beaucoup de cinémas
80290,FAMECHON,1,1,1,0,0,1,Beaucoup de cinémas
80290,FRICAMPS,1,1,1,0,0,1,Beaucoup de cinémas
80290,GAUVILLE,1,1,1,0,0,1,Beaucoup de cinémas
80290,HESCAMPS,1,1,1,0,0,1,Beaucoup de cinémas
80290,MEIGNEUX,1,1,1,0,0,1,Beaucoup de cinémas
80290,BETTEMBOS,1,1,1,0,0,1,Beaucoup de cinémas
80290,CAULIERES,1,1,1,0,0,1,Beaucoup de cinémas
80290,EPLESSIER,1,1,1,0,0,1,Beaucoup de cinémas
80290,FOURCIGNY,1,1,1,0,0,1,Beaucoup de cinémas
80290,LAMARONDE,1,1,1,0,0,1,Beaucoup de cinémas
80290,OFFIGNIES,1,1,1,0,0,1,Beaucoup de cinémas
80290,BERGICOURT,1,1,1,0,0,1,Beaucoup de cinémas
80290,CROIXRAULT,1,1,1,0,0,1,Beaucoup de cinémas
80290,GUIZANCOURT,1,1,1,0,0,1,Beaucoup de cinémas
80290,NAMPS-MAISNIL,1,1,1,0,0,1,Beaucoup de cinémas
80290,SAINTE-SEGREE,1,1,1,0,0,1,Beaucoup de cinémas
80290,BUSSY-LES-POIX,1,1,1,0,0,1,Beaucoup de cinémas
80290,FRESNOY-AU-VAL,1,1,1,0,0,1,Beaucoup de cinémas
80290,BLANGY-SOUS-POIX,1,1,1,0,0,1,Beaucoup de cinémas
80290,POIX-DE-PICARDIE,1,1,1,0,0,1,Beaucoup de cinémas
80290,SAULCHOY-SOUS-POIX,1,1,1,0,0,1,Beaucoup de cinémas
