"Type";"NOM";"GCD";"CP";"ORGANISME";"Public";"LATTI";"LONGI";"SOUS_TYPE";"COMMUNE"
"Archives";"Commune de Dinard - Archives municipales";"2 - Centres urbains intermédiaires";"35800";"";"";48.62997319;-2.0638266;"Archives";"Dinard"
"Archives";"Archives départementales Et du Patrimoine D ille Et Vilaine";"1 - Grands centres urbains";"35000";"";"";48.12904712;-1.69284532;"Archives";"Rennes"
"Archives";"Commune de Chinon - Archives municipales";"3 - Petites villes";"37500";"";"";47.16737695;0.25238958;"Archives";"Chinon"
"Archives";"Archives municipales - Section Historique";"1 - Grands centres urbains";"37000";"";"";47.386983;0.674196;"Archives";"Tours"
"Archives";"Commune de Grenoble - Archives municipales Et Métropolitaines";"1 - Grands centres urbains";"38000";"";"";45.18678161;5.73616542;"Archives";"Grenoble"
"Archives";"Centre de gestion de la fonction publique territoriale du Jura - Service des Archives";"3 - Petites villes";"39300";"";"";46.74883659;5.90163929;"Archives";"Champagnole"
"Archives";"Commune de Romorantin - Archives municipales";"3 - Petites villes";"41200";"";"";47.35844184;1.7409666;"Archives";"Romorantin-Lanthenay"
"Archives";"Archives Contemporaines Et Foncières";"4 - Ceintures urbaines";"41350";"";"";47.56711274;1.37982462;"Archives";"Vineuil"
"Archives";"Roannais Agglomération - Service Archives-Documentation";"2 - Centres urbains intermédiaires";"42300";"";"";46.03559638;4.07104135;"Archives";"Roanne"
"Archives";"Saint-Etienne Métropole - Service des Archives";"1 - Grands centres urbains";"42100";"";"";45.44022822;4.39878007;"Archives";"Saint-Etienne"
"Archives";"Commune de Guérande - Service des Archives";"4 - Ceintures urbaines";"44350";"";"";47.32757063;-2.42637859;"Archives";"Guérande"
"Archives";"Commune D orvault - Documentation-Archives";"1 - Grands centres urbains";"44700";"";"";47.27090412;-1.62435978;"Archives";"Orvault"
"Archives";"Commune de La Chapelle-Saint-Mesmin - Archives communales";"1 - Grands centres urbains";"45380";"";"";47.886484;1.820897;"Archives";"La_Chapelle-Saint-Mesmin"
"Archives";"Commune de Figeac - Archives communales Postérieures A 1790";"3 - Petites villes";"46100";"";"";44.60996241;2.03429156;"Archives";"Figeac"
"Archives";"Archives départementales du Lot-Et-Garonne";"2 - Centres urbains intermédiaires";"47000";"";"";44.19872694;0.6163016;"Archives";"Agen"
"Archives";"Archives départementales du Maine-Et-Loire";"1 - Grands centres urbains";"49000";"";"";47.45751722;-0.5593683;"Archives";"Angers"
"Archives";"Commune D epernay - Archives municipales";"2 - Centres urbains intermédiaires";"51200";"";"";49.03839581;3.95747377;"Archives";"Epernay"
"Archives";"Archives départementales de La Mayenne";"2 - Centres urbains intermédiaires";"53000";"";"";48.07256763;-0.75893204;"Archives";"Laval"
"Archives";"Commune D auray - Archives municipales";"2 - Centres urbains intermédiaires";"56400";"";"";47.66509837;-2.98901784;"Archives";"Auray"
"Archives";"Commune de Pontivy - Archives municipales";"2 - Centres urbains intermédiaires";"56300";"";"";48.073602;-2.962442;"Archives";"Pontivy"
"Archives";"Commune de Freyming-Merlebach - Archives municipales";"2 - Centres urbains intermédiaires";"57800";"";"";49.14709195;6.81876581;"Archives";"Freyming-Merlebach"
"Archives";"Centre des Archives Industrielles Et Techniques de La Moselle (Caitm)";"2 - Centres urbains intermédiaires";"57500";"";"";49.15856811;6.75955352;"Archives";"Saint-Avold"
"Archives";"Commune de Sarreguemines - Archives municipales";"3 - Petites villes";"57200";"";"";49.10804729;7.06642703;"Archives";"Sarreguemines"
"Archives";"Commune de Cambrai - Archives municipales";"2 - Centres urbains intermédiaires";"59400";"";"";50.17529373;3.2340045;"Archives";"Cambrai"
"Archives";"Commune de Lille - Archives municipales de Lille";"1 - Grands centres urbains";"59260";"";"";50.63072064;3.07097851;"Archives";"Lille"
"Archives";"Archives Nationales du Monde du Travail - Anmt";"1 - Grands centres urbains";"59100";"";"";50.69028938;3.17836247;"Archives";"Roubaix"
"Archives";"Archives de La Mel Métropole Européenne de Lille";"1 - Grands centres urbains";"59320";"";"";50.633389;2.980447;"Archives";"Sequedin"
"Archives";"Commune de Wattrelos - Archives municipales";"1 - Grands centres urbains";"59150";"";"";50.70183498;3.215479;"Archives";"Wattrelos"
"Archives";"Commune de Creil - Archives municipales";"1 - Grands centres urbains";"60100";"";"";49.260793;2.473388;"Archives";"Creil"
"Archives";"Agglomération de La Région de Compiègne Et de La Basse Automne - Service des Archives";"2 - Centres urbains intermédiaires";"60280";"";"";49.4373202;2.79946432;"Archives";"Margny-lès-Compiègne"
"Archives";"Commune de Montataire - Archives municipales";"1 - Grands centres urbains";"60160";"";"";49.262085;2.436271;"Archives";"Montataire"
"Archives";"Commune de Béthune - Archives municipales";"2 - Centres urbains intermédiaires";"62400";"";"";50.53060757;2.638441;"Archives";"Béthune"
"Archives";"Archives départementales du Pas-de-Calais";"4 - Ceintures urbaines";"62000";"";"";50.29185832;2.73761989;"Archives";"Dainville"
"Archives";"Commune de Lens - Service Archives-Documentation";"1 - Grands centres urbains";"62300";"";"";50.42906484;2.83346797;"Archives";"Lens"
"Archives";"Commune de Bayonne - Service Archives Documentation";"1 - Grands centres urbains";"64100";"";"";43.49350847;-1.47488103;"Archives";"Bayonne"
"Archives";"Centre de gestion de la fonction publique territoriale des Hautes-Pyrénées - Service des Archives";"2 - Centres urbains intermédiaires";"65600";"";"";43.2320126;0.1024421;"Archives";"Séméac"
"Archives";"Archives départementales des Pyrénées-Orientales";"1 - Grands centres urbains";"66000";"";"";42.67836901;2.90176755;"Archives";"Perpignan"
"Archives";"Commune de Erstein - Archives municipales";"2 - Centres urbains intermédiaires";"67150";"";"";48.42315158;7.66445406;"Archives";"Erstein"
"Archives";"Archives départementales du Haut-Rhin";"1 - Grands centres urbains";"68000";"";"";48.084797;7.359348;"Archives";"Colmar"
"Archives";"Commune de Guebwiller - Archives municipales";"2 - Centres urbains intermédiaires";"68500";"";"";47.90841797;7.21193583;"Archives";"Guebwiller"
"Archives";"Communauté de Communes Sundgau - Service des Archives";"5 - Bourgs ruraux";"68720";"";"";47.67126918;7.26372553;"Archives";"Illfurth"
"Archives";"Commune D illzach - Service des Archives Et de La Documentation";"1 - Grands centres urbains";"68110";"";"";47.78162146;7.34727596;"Archives";"Illzach"
"Archives";"Commune de Rouffach - Archives municipales";"5 - Bourgs ruraux";"68250";"";"";47.956971;7.294766;"Archives";"Rouffach"
"Archives";"Commune D oullins - Archives communales";"1 - Grands centres urbains";"69600";"";"";45.71419319;4.80688655;"Archives";"Oullins-Pierre-Bénite"
"Archives";"Commune de Sainte-Foy-Les-Lyon - Archives municipales";"1 - Grands centres urbains";"69110";"";"";45.73620953;4.79907565;"Archives";"Sainte-Foy-lès-Lyon"
"Archives";"Centre de gestion de la fonction publique territoriale du Rhône - Service Documentation Et Archives";"1 - Grands centres urbains";"69110";"";"";45.73409411;4.7893744;"Archives";"Sainte-Foy-lès-Lyon"
"Archives";"Commune de Villeurbanne - Archives municipales";"1 - Grands centres urbains";"69100";"";"";45.75947859;4.88420581;"Archives";"Villeurbanne"
"Archives";"Commune de Lure - Archives municipales";"2 - Centres urbains intermédiaires";"70200";"";"";47.6860008;6.4944715;"Archives";"Lure"
"Archives";"Commune de Mâcon - Archives communales";"2 - Centres urbains intermédiaires";"71000";"";"";46.299619;4.82974223;"Archives";"Mâcon"
"Archives";"Archives départementales de La Sarthe";"1 - Grands centres urbains";"72000";"";"";47.98091969;0.20627909;"Archives";"Le_Mans"
"Archives";"Commune D aix-Les-Bains/Grand Lac - Archives municipales";"2 - Centres urbains intermédiaires";"73100";"";"";45.69175182;5.91505906;"Archives";"Aix-les-Bains"
"Archives";"Communauté D agglomération du Grand Chambéry - Service des Archives";"1 - Grands centres urbains";"73000";"";"";45.59885713;5.89675836;"Archives";"Chambéry"
"Archives";"Centre des Archives du Travail Et de L architecture";"1 - Grands centres urbains";"76160";"";"";49.43792351;1.13776979;"Archives";"Darnétal"
"Archives";"Archives départementales de La Seine-Et-Marne";"1 - Grands centres urbains";"77190";"";"";48.51477073;2.62034941;"Archives";"Dammarie-les-Lys"
"Archives";"Commune de Dammarie-Lès-Lys - Service Documentation Et Archives";"1 - Grands centres urbains";"77190";"";"";48.51508251;2.63457798;"Archives";"Dammarie-les-Lys"
"Archives";"Commune de Montévrain - Archives communales";"1 - Grands centres urbains";"77144";"";"";48.87491057;2.74542396;"Archives";"Montévrain"
"Archives";"Commune de Nemours - Archives communales";"2 - Centres urbains intermédiaires";"77140";"";"";48.26635652;2.69402974;"Archives";"Nemours"
"Archives";"Commune de Provins - Archives municipales (Et Fonds Anciens de La Bibliothèque Municipale)";"2 - Centres urbains intermédiaires";"77160";"";"";48.561999;3.296915;"Archives";"Provins"
"Archives";"Commune de Bressuire - Archives municipales";"5 - Bourgs ruraux";"79300";"";"";46.83466977;-0.47939983;"Archives";"Bressuire"
"Archives";"Archives départementales de La Somme";"1 - Grands centres urbains";"80000";"";"";49.88386056;2.30421729;"Archives";"Amiens"
"Archives";"Communauté de Communes Nièvre Et Somme - Service Intercommunal D archives";"5 - Bourgs ruraux";"80310";"";"";49.94369872;2.14751785;"Archives";"Picquigny"
"Archives";"Commune de Montauban - Service Documentation-Archives";"2 - Centres urbains intermédiaires";"82000";"";"";44.01340691;1.36409832;"Archives";"Montauban"
"Archives";"Commune de Fréjus - Archives municipales";"1 - Grands centres urbains";"83370";"";"";43.446288;6.771215;"Archives";"Fréjus"
"Archives";"Commune de Six-Fours-Les-Plages - Archives municipales";"1 - Grands centres urbains";"83140";"";"";43.09232453;5.83238815;"Archives";"Six-Fours-les-Plages"
"Archives";"Commune de Cavaillon - Archives municipales";"2 - Centres urbains intermédiaires";"84300";"";"";43.83805967;5.03605424;"Archives";"Cavaillon"
"Archives";"Commune D orange - Archives municipales";"2 - Centres urbains intermédiaires";"84100";"";"";44.13467878;4.80601303;"Archives";"Orange"
"Archives";"Archives départementales de La Vendée";"2 - Centres urbains intermédiaires";"85000";"";"";46.66870145;-1.42824885;"Archives";"La_Roche-sur-Yon"
"Archives";"Antenne du Château D olonne";"3 - Petites villes";"85100";"";"";46.50417103;-1.73929504;"Archives";"Les_Sables-d_Olonne"
"Archives";"Commune de Talmont-Saint-Hilaire - Service  Archives - Documentation";"5 - Bourgs ruraux";"85440";"";"";46.46629535;-1.61780227;"Archives";"Talmont-Saint-Hilaire"
"Archives";"Conseil régional de Nouvelle-Aquitaine - Site de Limoges - Service des Archives";"1 - Grands centres urbains";"87000";"";"";45.82832622;1.26415508;"Archives";"Limoges"
"Archives";"Commune D epinal - Archives municipales";"2 - Centres urbains intermédiaires";"88000";"";"";48.17390035;6.45264687;"Archives";"Epinal"
"Archives";"Centre de gestion de la fonction publique territoriale des Vosges - Service D archivage Itinérant";"2 - Centres urbains intermédiaires";"88000";"";"";48.17370382;6.44217044;"Archives";"Epinal"
"Archives";"Commune de Remiremont - Archives municipales";"3 - Petites villes";"88200";"";"";48.0161167;6.59177901;"Archives";"Remiremont"
"Archives";"Commune de Belfort - Archives municipales";"1 - Grands centres urbains";"90000";"";"";47.63763403;6.86160023;"Archives";"Belfort"
"Archives";"Commune de Draveil - Archives communales";"1 - Grands centres urbains";"91210";"";"";48.68519831;2.40809287;"Archives";"Draveil"
"Archives";"Commune de Colombes - Service Archives";"1 - Grands centres urbains";"92700";"";"";48.92218966;2.25529443;"Archives";"Colombes"
"Archives";"Commune de La Garenne-Colombes - Service des Archives";"1 - Grands centres urbains";"92250";"";"";48.90709142;2.2465176;"Archives";"La_Garenne-Colombes"
"Archives";"Commune de Malakoff - Service Documentation-Archives";"1 - Grands centres urbains";"92240";"";"";48.82098719;2.30168959;"Archives";"Malakoff"
"Archives";"Archives départementales des Hauts-de-Seine";"1 - Grands centres urbains";"92000";"";"";48.89476526;2.21270051;"Archives";"Nanterre"
"Archives";"Commune de Vanves - Service Archives Et Documentation";"1 - Grands centres urbains";"92170";"";"";48.82117346;2.28956789;"Archives";"Vanves"
"Archives";"Commune de Bagnolet - Service Patrimoine Archives Et Arts Visuels";"1 - Grands centres urbains";"93170";"";"";48.872012;2.418573;"Archives";"Bagnolet"
"Archives";"Archives départementales de La Seine-Saint-denis";"1 - Grands centres urbains";"93000";"";"";48.90269305;2.44526638;"Archives";"Bobigny"
"Archives";"Commune du Bourget - Service Archives-Documentation";"1 - Grands centres urbains";"93350";"";"";48.93444149;2.42511599;"Archives";"Le_Bourget"
"Archives";"Commune de Clichy-Sous-Bois - Archives municipales";"1 - Grands centres urbains";"93390";"";"";48.91094646;2.54589781;"Archives";"Clichy-sous-Bois"
"Archives";"Commune des Lilas - Service Archives-Documentation";"1 - Grands centres urbains";"93260";"";"";48.880506;2.426169;"Archives";"Les_Lilas"
"Archives";"Commune de Pierrefitte-Sur-Seine - Service Archives-Documentation";"1 - Grands centres urbains";"93380";"";"";48.96342631;2.35899606;"Archives";"Pierrefitte-sur-Seine"
"Archives";"Etablissement Public Territorial Plaine Commune - Pôle Archives";"1 - Grands centres urbains";"93210";"";"";48.92470178;2.36281231;"Archives";"Saint-Denis"
"Archives";"Commune de Saint-Ouen - Service Archives-Documentation-Patrimoine";"1 - Grands centres urbains";"93400";"";"";48.91141927;2.3326142;"Archives";"Saint-Ouen-sur-Seine"
"Archives";"Commune de Sevran - Service Archives Et Mémoire";"1 - Grands centres urbains";"93270";"";"";48.94210155;2.53107661;"Archives";"Sevran"
"Archives";"Commune de Stains - Service des Archives";"1 - Grands centres urbains";"93240";"";"";48.94910672;2.39411847;"Archives";"Stains"
"Archives";"Commune D alfortville - Archives municipales";"1 - Grands centres urbains";"94140";"";"";48.80581973;2.42065168;"Archives";"Alfortville"
"Archives";"Commune de Charenton-Le-Pont - Service des Archives de La Ville Et de La Communauté de Communes";"1 - Grands centres urbains";"94220";"";"";48.81954072;2.41677429;"Archives";"Charenton-le-Pont"
"Archives";"Commune de Villeneuve-Le-Roi - Service Valorisation du Patrimoine Et des Archives";"1 - Grands centres urbains";"94290";"";"";48.73192304;2.41161563;"Archives";"Villeneuve-le-Roi"
"Archives";"Communauté D agglomération de Cergy-Pontoise - Service Archives-Documentation";"1 - Grands centres urbains";"95800";"";"";49.03591009;2.0769886;"Archives";"Cergy"
"Archives";"Commune de Basse-Terre - Service Archives-Documentation";"2 - Centres urbains intermédiaires";"97100";"";"";15.99663175;-61.73218719;"Archives";"Basse-Terre"
"Archives";"Commune de Pointe-A-Pitre - Service Archives-Documentation";"2 - Centres urbains intermédiaires";"97110";"";"";16.24094969;-61.53348456;"Archives";"Pointe-à-Pitre"
"Archives";"Archives départementales de La Martinique";"1 - Grands centres urbains";"97200";"";"";14.60646751;-61.08010604;"Archives";"Fort-de-France"
"Archives";"Commune de L etang Salé - Archives communales";"2 - Centres urbains intermédiaires";"97427";"";"";-21.262647;55.362027;"Archives";"L_Etang-Salé"
"Archives";"Archives départementales de La Réunion";"1 - Grands centres urbains";"97400";"";"";-20.88924663;55.46506204;"Archives";"Saint-Denis"
